TheTime,HNET_CBH_HMP60_Flag,HNET_CBH_HMP60_Temp_C,HNET_CBH_HMP60_RH_pct,HNET_CBH_RMY_Flag,HNET_CBH_RMY_WD_deg,HNET_CBH_RMY_WS_ms
43186.14598536,1.000000,22.98828,83.00781,1.000000,157.9000,7.160000
43186.14610127,1.000000,22.98828,82.03125,1.000000,151.2000,9.280000
43186.14621737,1.000000,22.98828,82.51953,1.000000,127.6000,6.760000
43186.14633329,1.000000,22.98828,82.03125,1.000000,126.9000,5.290000
43186.14644920,1.000000,22.98828,82.51953,1.000000,141.5000,4.670000
43186.14656512,1.000000,22.98828,82.51953,1.000000,160.7000,5.940000
43186.14668104,1.000000,22.98828,82.03125,1.000000,175.8000,6.350000
43186.14679695,1.000000,22.98828,82.51953,1.000000,141.4000,4.830000
43186.14691305,1.000000,22.98828,82.51953,1.000000,167.5000,6.200000
43186.14702897,1.000000,23.47656,82.51953,1.000000,148.8000,7.040000
43186.14714488,1.000000,22.98828,82.51953,1.000000,170.4000,6.830000
43186.14726080,1.000000,22.98828,82.03125,1.000000,171.3000,5.420000
43186.14737672,1.000000,22.98828,82.51953,1.000000,151.9000,3.930000
43186.14749263,1.000000,22.98828,82.03125,1.000000,144.9000,6.450000
43186.14760855,1.000000,22.98828,82.51953,1.000000,106.1000,2.310000
43186.14772447,1.000000,22.98828,82.03125,1.000000,139.2000,4.560000
43186.14784056,1.000000,22.98828,82.03125,1.000000,130.1000,4.240000
43186.14795648,1.000000,22.98828,82.03125,1.000000,154.7000,7.000000
43186.14807240,1.000000,22.98828,82.51953,1.000000,163.8000,5.870000
43186.14818811,1.000000,22.98828,82.03125,1.000000,175.2000,3.850000
43186.14830403,1.000000,22.98828,82.51953,1.000000,148.0000,8.110000
43186.14841995,1.000000,23.47656,82.51953,1.000000,137.1000,7.380000
43186.14853586,1.000000,22.98828,82.03125,1.000000,146.4000,3.890000
43186.14865178,1.000000,22.98828,82.03125,1.000000,142.9000,5.930000
43186.14876770,1.000000,22.98828,82.03125,1.000000,149.1000,9.360000
43186.14888361,1.000000,23.47656,82.03125,1.000000,151.7000,5.410000
43186.14899953,1.000000,22.98828,82.03125,1.000000,154.6000,7.310000
43186.14911545,1.000000,22.98828,82.51953,1.000000,139.7000,5.600000
43186.14923136,1.000000,23.96484,82.51953,1.000000,149.4000,8.090000
43186.14934728,1.000000,22.98828,82.51953,1.000000,129.9000,4.710000
43186.14946320,1.000000,22.98828,82.51953,1.000000,140.8000,7.980000
43186.14957911,1.000000,22.98828,82.03125,1.000000,136.9000,7.270000
43186.14969503,1.000000,22.98828,82.03125,1.000000,157.3000,7.320000
43186.14981113,1.000000,22.50000,82.51953,1.000000,151.2000,8.990000
43186.14992704,1.000000,22.98828,82.03125,1.000000,139.2000,5.440000
43186.15004296,1.000000,23.47656,82.51953,1.000000,134.2000,7.140000
43186.15015888,1.000000,22.98828,82.03125,1.000000,129.0000,6.530000
43186.15027479,1.000000,22.98828,82.03125,1.000000,153.8000,5.950000
43186.15039071,1.000000,22.50000,82.03125,1.000000,151.1000,3.820000
43186.15050663,1.000000,22.98828,82.03125,1.000000,145.7000,5.290000
43186.15062254,1.000000,22.98828,82.03125,1.000000,148.4000,5.040000
43186.15073846,1.000000,22.98828,82.03125,1.000000,158.2000,4.870000
43186.15085438,1.000000,22.98828,82.03125,1.000000,127.8000,5.250000
43186.15097029,1.000000,22.98828,82.03125,1.000000,151.6000,5.390000
43186.15108621,1.000000,23.47656,82.03125,1.000000,151.8000,4.690000
43186.15120213,1.000000,22.98828,82.51953,1.000000,151.1000,3.820000
43186.15131804,1.000000,22.50000,82.51953,1.000000,169.2000,3.410000
43186.15143396,1.000000,23.47656,82.03125,1.000000,133.6000,7.110000
43186.15154988,1.000000,22.98828,82.03125,1.000000,159.9000,5.350000
43186.15166579,1.000000,23.47656,82.51953,1.000000,153.7000,13.65000
43186.15178171,1.000000,22.98828,82.03125,1.000000,150.5000,11.48000
43186.15189763,1.000000,22.98828,82.03125,1.000000,152.9000,9.070000
43186.15201354,1.000000,22.98828,82.51953,1.000000,145.9000,7.550000
43186.15212946,1.000000,22.98828,81.54297,1.000000,146.0000,6.780000
43186.15224538,1.000000,22.98828,81.54297,1.000000,177.3000,11.93000
43186.15236129,1.000000,22.98828,81.54297,1.000000,170.1000,8.860000
43186.15247721,1.000000,22.98828,82.03125,1.000000,172.7000,8.080000
43186.15259313,1.000000,22.98828,82.51953,1.000000,171.0000,5.690000
43186.15270904,1.000000,22.98828,82.03125,1.000000,168.8000,6.000000
43186.15282496,1.000000,22.98828,82.03125,1.000000,144.6000,6.010000
43186.15294088,1.000000,22.98828,82.03125,1.000000,159.4000,5.500000
43186.15305679,1.000000,22.98828,81.54297,1.000000,167.0000,6.120000
43186.15317271,1.000000,22.50000,81.54297,1.000000,140.8000,7.820000
43186.15328863,1.000000,22.98828,82.03125,1.000000,141.6000,4.490000
43186.15340454,1.000000,22.98828,82.03125,1.000000,151.0000,2.560000
43186.15352064,1.000000,22.98828,82.03125,1.000000,156.4000,4.280000
43186.15363656,1.000000,22.98828,82.03125,1.000000,153.0000,3.310000
43186.15375247,1.000000,22.98828,82.03125,1.000000,144.1000,4.730000
43186.15386839,1.000000,22.98828,82.03125,1.000000,120.7000,4.080000
43186.15398431,1.000000,22.98828,82.51953,1.000000,144.0000,3.010000
43186.15410022,1.000000,22.98828,82.03125,1.000000,131.6000,3.200000
43186.15421614,1.000000,22.98828,82.51953,1.000000,154.2000,4.270000
43186.15433206,1.000000,22.98828,82.03125,1.000000,133.0000,5.620000
43186.15444797,1.000000,22.98828,82.51953,1.000000,128.3000,5.010000
43186.15456389,1.000000,23.47656,82.51953,1.000000,135.5000,5.320000
43186.15467981,1.000000,22.50000,82.03125,1.000000,123.3000,4.990000
43186.15479572,1.000000,22.98828,81.54297,1.000000,100.4000,4.680000
43186.15491164,1.000000,22.98828,82.03125,1.000000,133.3000,5.330000
43186.15502756,1.000000,22.50000,82.03125,1.000000,150.8000,8.820000
43186.15514347,1.000000,22.98828,81.54297,1.000000,122.6000,10.86000
43186.15525939,1.000000,22.98828,81.54297,1.000000,153.6000,5.260000
43186.15537531,1.000000,22.98828,82.03125,1.000000,139.5000,5.350000
43186.15549122,1.000000,22.98828,82.03125,1.000000,160.9000,7.550000
43186.15560714,1.000000,22.98828,81.54297,1.000000,153.3000,8.160000
43186.15572306,1.000000,22.98828,81.54297,1.000000,136.0000,7.340000
43186.15583897,1.000000,22.98828,81.54297,1.000000,159.3000,7.540000
43186.15595489,1.000000,23.47656,81.54297,1.000000,158.1000,9.340000
43186.15607081,1.000000,23.47656,80.56641,1.000000,149.3000,7.390000
43186.15618672,1.000000,23.47656,81.54297,1.000000,112.2000,6.440000
43186.15630264,1.000000,22.98828,81.05469,1.000000,119.5000,5.420000
43186.15641856,1.000000,22.98828,81.05469,1.000000,167.0000,4.920000
43186.15653447,1.000000,22.98828,81.54297,1.000000,127.6000,4.150000
43186.15665039,1.000000,22.98828,81.54297,1.000000,147.1000,3.710000
43186.15676631,1.000000,22.98828,81.54297,1.000000,174.6000,2.560000
43186.15688222,1.000000,22.98828,81.05469,1.000000,159.8000,5.010000
43186.15699814,1.000000,22.98828,81.54297,1.000000,196.7000,5.730000
43186.15711406,1.000000,22.98828,81.54297,1.000000,142.3000,5.350000
43186.15722997,1.000000,22.98828,81.05469,1.000000,139.7000,4.200000
43186.15734589,1.000000,22.98828,81.54297,1.000000,154.0000,5.670000
43186.15746181,1.000000,22.98828,81.54297,1.000000,154.2000,5.590000
43186.15757772,1.000000,23.47656,81.54297,1.000000,134.5000,6.070000
43186.15769364,1.000000,22.98828,81.54297,1.000000,159.0000,5.240000
43186.15780956,1.000000,22.98828,81.54297,1.000000,159.3000,3.930000
43186.15792547,1.000000,22.98828,81.05469,1.000000,153.6000,4.660000
43186.15804139,1.000000,22.98828,81.54297,1.000000,171.3000,6.850000
43186.15815731,1.000000,22.98828,82.03125,1.000000,176.5000,6.330000
43186.15827322,1.000000,22.98828,81.54297,1.000000,147.5000,6.560000
43186.15838914,1.000000,22.50000,81.54297,1.000000,143.0000,5.500000
43186.15850506,1.000000,22.98828,81.05469,1.000000,157.9000,6.060000
43186.15862097,1.000000,23.47656,82.03125,1.000000,179.3000,4.490000
43186.15873669,1.000000,22.98828,81.54297,1.000000,160.5000,5.620000
43186.15885261,1.000000,22.98828,81.54297,1.000000,143.2000,6.580000
43186.15896853,1.000000,22.98828,81.54297,1.000000,124.7000,5.350000
43186.15908444,1.000000,22.98828,82.03125,1.000000,137.6000,4.680000
43186.15920036,1.000000,22.98828,81.05469,1.000000,114.5000,3.810000
43186.15931628,1.000000,22.98828,81.54297,1.000000,100.3000,3.260000
43186.15943219,1.000000,22.98828,81.54297,1.000000,145.6000,5.180000
43186.15954811,1.000000,22.50000,81.54297,1.000000,176.5000,4.680000
43186.15966403,1.000000,22.98828,81.54297,1.000000,129.4000,6.300000
43186.15977994,1.000000,22.98828,82.03125,1.000000,135.0000,6.710000
43186.15989586,1.000000,22.98828,82.03125,1.000000,137.8000,6.680000
43186.16001178,1.000000,22.98828,82.03125,1.000000,150.7000,5.580000
43186.16012769,1.000000,22.98828,81.54297,1.000000,150.5000,5.700000
43186.16024361,1.000000,22.98828,81.54297,1.000000,139.7000,3.990000
43186.16035953,1.000000,23.47656,81.54297,1.000000,150.1000,3.780000
43186.16047544,1.000000,23.47656,81.54297,1.000000,152.9000,4.810000
43186.16059136,1.000000,22.98828,82.03125,1.000000,150.0000,6.460000
43186.16070728,1.000000,22.98828,82.03125,1.000000,140.1000,3.930000
43186.16082337,1.000000,23.47656,82.03125,1.000000,146.5000,3.800000
43186.16093929,1.000000,22.98828,81.54297,1.000000,155.6000,3.700000
43186.16105521,1.000000,23.47656,81.54297,1.000000,136.8000,3.100000
43186.16117112,1.000000,23.47656,81.54297,1.000000,129.9000,5.780000
43186.16128704,1.000000,22.98828,82.03125,1.000000,99.30000,4.330000
43186.16140296,1.000000,22.98828,82.03125,1.000000,32.00000,1.510000
43186.16151887,1.000000,22.50000,81.54297,1.000000,143.3000,2.310000
43186.16163479,1.000000,22.98828,81.54297,1.000000,169.8000,2.740000
43186.16175071,1.000000,22.98828,82.03125,1.000000,176.5000,4.220000
43186.16186662,1.000000,22.98828,82.03125,1.000000,171.0000,5.840000
43186.16198254,1.000000,22.50000,82.03125,1.000000,167.5000,5.320000
43186.16209846,1.000000,22.98828,81.54297,1.000000,161.8000,6.490000
43186.16221437,1.000000,22.98828,81.54297,1.000000,152.4000,7.500000
43186.16233029,1.000000,22.98828,81.54297,1.000000,156.1000,5.150000
43186.16244639,1.000000,22.50000,82.03125,1.000000,155.5000,6.470000
43186.16256230,1.000000,22.98828,82.03125,1.000000,147.9000,3.220000
43186.16267822,1.000000,22.98828,82.03125,1.000000,159.5000,4.300000
43186.16279414,1.000000,22.98828,81.54297,1.000000,142.3000,2.960000
43186.16291023,1.000000,22.50000,82.03125,1.000000,142.6000,5.970000
43186.16302615,1.000000,22.98828,82.03125,1.000000,151.3000,4.010000
43186.16314207,1.000000,22.98828,82.03125,1.000000,159.1000,4.920000
43186.16325798,1.000000,22.50000,82.03125,1.000000,149.1000,4.750000
43186.16337390,1.000000,22.98828,82.03125,1.000000,136.4000,8.030000
43186.16348982,1.000000,23.47656,81.54297,1.000000,162.9000,5.800000
43186.16360573,1.000000,22.50000,82.03125,1.000000,141.1000,7.400000
43186.16372165,1.000000,22.98828,81.54297,1.000000,140.5000,10.70000
43186.16383775,1.000000,23.47656,81.54297,1.000000,151.6000,8.240000
43186.16395366,1.000000,22.50000,81.54297,1.000000,165.3000,9.840000
43186.16406958,1.000000,22.98828,81.54297,1.000000,162.3000,7.810000
43186.16418550,1.000000,22.98828,81.54297,1.000000,147.0000,6.630000
43186.16430141,1.000000,22.98828,81.54297,1.000000,138.5000,5.800000
43186.16441733,1.000000,23.47656,82.03125,1.000000,139.2000,5.170000
43186.16453325,1.000000,22.98828,81.54297,1.000000,166.0000,2.950000
43186.16464916,1.000000,22.98828,82.03125,1.000000,106.6000,2.640000
43186.16476508,1.000000,22.98828,81.54297,1.000000,156.0000,4.830000
43186.16488100,1.000000,22.98828,82.03125,1.000000,130.8000,5.070000
43186.16499691,1.000000,22.98828,81.54297,1.000000,145.3000,6.880000
43186.16511283,1.000000,22.50000,82.03125,1.000000,135.6000,8.220000
43186.16522875,1.000000,22.98828,81.54297,1.000000,124.7000,7.770000
43186.16534466,1.000000,22.98828,82.03125,1.000000,141.5000,6.000000
43186.16546058,1.000000,22.98828,82.03125,1.000000,120.9000,6.770000
43186.16557650,1.000000,22.50000,82.03125,1.000000,146.3000,6.950000
43186.16569241,1.000000,23.47656,81.54297,1.000000,139.7000,3.890000
43186.16580833,1.000000,22.98828,82.03125,1.000000,143.7000,4.280000
43186.16592425,1.000000,23.47656,82.51953,1.000000,175.3000,3.360000
43186.16604016,1.000000,22.98828,82.03125,1.000000,137.8000,5.080000
43186.16615608,1.000000,23.47656,82.03125,1.000000,133.9000,6.880000
43186.16627200,1.000000,22.98828,82.03125,1.000000,150.1000,5.040000
43186.16638791,1.000000,22.98828,82.03125,1.000000,153.9000,5.190000
43186.16650383,1.000000,22.98828,82.03125,1.000000,146.5000,7.520000
43186.16661975,1.000000,22.50000,82.03125,1.000000,116.3000,5.920000
43186.16673566,1.000000,22.98828,82.03125,1.000000,161.7000,7.640000
43186.16685158,1.000000,23.47656,82.51953,1.000000,148.8000,4.090000
43186.16696750,1.000000,22.98828,81.54297,1.000000,153.7000,3.880000
43186.16708341,1.000000,22.50000,82.03125,1.000000,156.0000,6.320000
43186.16719933,1.000000,22.98828,82.03125,1.000000,145.9000,6.680000
43186.16731525,1.000000,22.98828,82.03125,1.000000,148.8000,3.930000
43186.16743116,1.000000,22.98828,82.51953,1.000000,160.3000,4.740000
43186.16754708,1.000000,22.98828,82.51953,1.000000,148.2000,4.590000
43186.16766300,1.000000,22.98828,82.03125,1.000000,137.2000,4.200000
43186.16777891,1.000000,22.98828,82.03125,1.000000,159.6000,2.570000
43186.16789483,1.000000,22.98828,82.03125,1.000000,141.8000,5.290000
43186.16801075,1.000000,22.98828,82.51953,1.000000,161.2000,4.210000
43186.16812666,1.000000,22.98828,82.51953,1.000000,144.5000,4.950000
43186.16824258,1.000000,22.98828,82.51953,1.000000,137.4000,4.120000
43186.16835850,1.000000,22.98828,82.03125,1.000000,133.8000,3.480000
43186.16847441,1.000000,22.98828,82.03125,1.000000,146.4000,3.620000
43186.16859033,1.000000,22.98828,82.51953,1.000000,154.1000,4.790000
43186.16870625,1.000000,22.98828,82.03125,1.000000,151.8000,3.810000
43186.16882216,1.000000,22.98828,82.03125,1.000000,153.4000,2.490000
43186.16893808,1.000000,22.98828,82.03125,1.000000,130.4000,3.650000
43186.16905400,1.000000,22.98828,82.51953,1.000000,146.8000,3.120000
43186.16916991,1.000000,22.98828,82.51953,1.000000,171.8000,4.940000
43186.16928583,1.000000,22.98828,82.03125,1.000000,154.0000,2.710000
43186.16940157,1.000000,22.50000,82.51953,1.000000,139.0000,2.340000
43186.16951749,1.000000,22.98828,82.03125,1.000000,156.4000,2.720000
43186.16963341,1.000000,22.50000,82.03125,1.000000,150.9000,4.620000
43186.16974932,1.000000,22.98828,82.03125,1.000000,163.8000,2.530000
43186.16986524,1.000000,23.47656,82.03125,1.000000,144.2000,3.920000
43186.16998116,1.000000,22.50000,82.51953,1.000000,159.4000,4.750000
43186.17009707,1.000000,23.47656,82.03125,1.000000,174.0000,4.380000
43186.17021299,1.000000,22.98828,81.54297,1.000000,175.7000,4.370000
43186.17032891,1.000000,22.98828,82.51953,1.000000,165.5000,5.770000
43186.17044482,1.000000,22.50000,82.03125,1.000000,141.2000,3.250000
43186.17056074,1.000000,22.98828,82.03125,1.000000,162.7000,4.620000
43186.17067666,1.000000,22.98828,82.03125,1.000000,147.8000,5.130000
43186.17079257,1.000000,22.50000,82.03125,1.000000,156.8000,4.090000
43186.17090849,1.000000,22.98828,81.54297,1.000000,151.5000,5.170000
43186.17102441,1.000000,22.50000,82.03125,1.000000,128.6000,4.230000
43186.17114032,1.000000,23.47656,82.03125,1.000000,145.1000,6.030000
43186.17125624,1.000000,22.98828,81.54297,1.000000,147.8000,8.790000
43186.17137216,1.000000,22.98828,82.03125,1.000000,140.5000,7.570000
43186.17148807,1.000000,22.50000,82.03125,1.000000,133.4000,6.000000
43186.17160399,1.000000,22.98828,82.03125,1.000000,168.1000,6.420000
43186.17171991,1.000000,22.98828,81.54297,1.000000,134.5000,4.910000
43186.17183582,1.000000,22.98828,81.54297,1.000000,149.7000,3.580000
43186.17195174,1.000000,22.98828,81.54297,1.000000,175.4000,3.950000
43186.17206766,1.000000,22.98828,82.03125,1.000000,145.1000,6.760000
43186.17218357,1.000000,22.50000,81.54297,1.000000,157.7000,8.990000
43186.17229949,1.000000,22.98828,81.54297,1.000000,146.8000,6.170000
43186.17241541,1.000000,22.98828,82.03125,1.000000,142.6000,5.030000
43186.17253132,1.000000,22.98828,81.54297,1.000000,145.8000,6.540000
43186.17264724,1.000000,22.98828,81.54297,1.000000,140.6000,6.060000
43186.17276316,1.000000,22.98828,82.03125,1.000000,151.1000,6.500000
43186.17287907,1.000000,22.98828,81.54297,1.000000,158.1000,4.840000
43186.17299499,1.000000,23.47656,81.54297,1.000000,132.2000,7.950000
43186.17311091,1.000000,23.47656,81.54297,1.000000,159.0000,6.440000
43186.17322682,1.000000,22.98828,81.54297,1.000000,152.7000,9.220000
43186.17334274,1.000000,22.98828,81.54297,1.000000,153.0000,6.630000
43186.17345866,1.000000,22.98828,82.03125,1.000000,150.3000,5.880000
43186.17357457,1.000000,22.98828,82.03125,1.000000,152.4000,6.900000
43186.17369049,1.000000,22.98828,82.03125,1.000000,162.6000,5.450000
43186.17380641,1.000000,22.98828,82.03125,1.000000,165.2000,6.110000
43186.17392232,1.000000,22.50000,82.03125,1.000000,157.1000,6.340000
43186.17403824,1.000000,22.98828,81.54297,1.000000,146.7000,5.040000
43186.17415434,1.000000,22.98828,81.05469,1.000000,123.3000,5.460000
43186.17427025,1.000000,22.98828,81.54297,1.000000,159.1000,2.930000
43186.17438617,1.000000,22.98828,82.51953,1.000000,156.3000,3.800000
43186.17450209,1.000000,22.98828,81.54297,1.000000,148.9000,4.180000
43186.17461819,1.000000,22.98828,81.54297,1.000000,148.9000,5.810000
43186.17473410,1.000000,22.98828,81.54297,1.000000,102.7000,3.260000
43186.17485002,1.000000,22.98828,82.03125,1.000000,143.7000,4.000000
43186.17496594,1.000000,22.98828,82.03125,1.000000,151.6000,5.300000
43186.17508185,1.000000,22.98828,81.54297,1.000000,137.8000,4.750000
43186.17519777,1.000000,22.98828,82.03125,1.000000,159.5000,4.730000
43186.17531369,1.000000,23.47656,81.05469,1.000000,142.6000,3.770000
43186.17542960,1.000000,22.98828,82.03125,1.000000,150.7000,3.220000
43186.17554552,1.000000,22.98828,82.03125,1.000000,122.0000,3.560000
43186.17566144,1.000000,22.98828,82.03125,1.000000,167.6000,2.800000
43186.17577735,1.000000,22.50000,82.03125,1.000000,168.3000,3.310000
43186.17589327,1.000000,22.98828,82.03125,1.000000,171.3000,2.610000
43186.17600919,1.000000,22.50000,82.03125,1.000000,154.5000,3.330000
43186.17612510,1.000000,22.98828,82.51953,1.000000,180.3000,2.680000
43186.17624102,1.000000,22.98828,82.03125,1.000000,131.7000,2.030000
43186.17635694,1.000000,22.98828,81.54297,1.000000,129.1000,1.810000
43186.17647285,1.000000,22.98828,81.54297,1.000000,136.2000,3.860000
43186.17658877,1.000000,22.98828,82.51953,1.000000,176.6000,3.150000
43186.17670469,1.000000,22.98828,82.03125,1.000000,125.0000,3.590000
43186.17682060,1.000000,22.98828,82.03125,1.000000,150.7000,7.630000
43186.17693652,1.000000,22.98828,82.51953,1.000000,121.2000,9.430000
